Run,Well,Vial
1,A1,501
1,A2,501
1,A3,501
1,A4,504
1,A5,504
1,A6,504
1,A7,509
1,A8,509
1,A9,509
1,A10,512
1,A11,512
1,A12,512
1,B1,NA
1,B2,NA
1,B3,NA
1,B4,NA
1,B5,NA
1,B6,NA
1,B7,NA
1,B8,NA
1,B9,NA
1,B10,NA
1,B11,NA
1,B12,NA
1,C1,NA
1,C2,NA
1,C3,NA
1,C4,NA
1,C5,NA
1,C6,NA
1,C7,NA
1,C8,NA
1,C9,NA
1,C10,NA
1,C11,NA
1,C12,NA
1,D1,NA
1,D2,NA
1,D3,NA
1,D4,NA
1,D5,NA
1,D6,NA
1,D7,NA
1,D8,NA
1,D9,NA
1,D10,NA
1,D11,NA
1,D12,NA
1,E1,NA
1,E2,NA
1,E3,NA
1,E4,NA
1,E5,NA
1,E6,NA
1,E7,NA
1,E8,NA
1,E9,NA
1,E10,NA
1,E11,NA
1,E12,NA
1,F1,NA
1,F2,NA
1,F3,NA
1,F4,NA
1,F5,NA
1,F6,NA
1,F7,NA
1,F8,NA
1,F9,NA
1,F10,NA
1,F11,NA
1,F12,NA
1,G1,NA
1,G2,NA
1,G3,NA
1,G4,NA
1,G5,NA
1,G6,NA
1,G7,NA
1,G8,NA
1,G9,NA
1,G10,NA
1,G11,NA
1,G12,NA
1,H1,NA
1,H2,NA
1,H3,NA
1,H4,NA
1,H5,NA
1,H6,NA
1,H7,NA
1,H8,NA
1,H9,NA
1,H10,NA
1,H11,NA
1,H12,NA
2,A1,515
2,A2,515
2,A3,515
2,A4,520
2,A5,520
2,A6,520
2,A7,524
2,A8,524
2,A9,524
2,A10,533
2,A11,533
2,A12,533
2,B1,NA
2,B2,NA
2,B3,NA
2,B4,NA
2,B5,NA
2,B6,NA
2,B7,NA
2,B8,NA
2,B9,NA
2,B10,NA
2,B11,NA
2,B12,NA
2,C1,NA
2,C2,NA
2,C3,NA
2,C4,NA
2,C5,NA
2,C6,NA
2,C7,NA
2,C8,NA
2,C9,NA
2,C10,NA
2,C11,NA
2,C12,NA
2,D1,NA
2,D2,NA
2,D3,NA
2,D4,NA
2,D5,NA
2,D6,NA
2,D7,NA
2,D8,NA
2,D9,NA
2,D10,NA
2,D11,NA
2,D12,NA
2,E1,NA
2,E2,NA
2,E3,NA
2,E4,NA
2,E5,NA
2,E6,NA
2,E7,NA
2,E8,NA
2,E9,NA
2,E10,NA
2,E11,NA
2,E12,NA
2,F1,NA
2,F2,NA
2,F3,NA
2,F4,NA
2,F5,NA
2,F6,NA
2,F7,NA
2,F8,NA
2,F9,NA
2,F10,NA
2,F11,NA
2,F12,NA
2,G1,NA
2,G2,NA
2,G3,NA
2,G4,NA
2,G5,NA
2,G6,NA
2,G7,NA
2,G8,NA
2,G9,NA
2,G10,NA
2,G11,NA
2,G12,NA
2,H1,NA
2,H2,NA
2,H3,NA
2,H4,NA
2,H5,NA
2,H6,NA
2,H7,NA
2,H8,NA
2,H9,NA
2,H10,NA
2,H11,NA
2,H12,NA
3,A1,536
3,A2,536
3,A3,536
3,A4,539
3,A5,539
3,A6,539
3,A7,542
3,A8,542
3,A9,542
3,A10,545
3,A11,545
3,A12,545
3,B1,NA
3,B2,NA
3,B3,NA
3,B4,NA
3,B5,NA
3,B6,NA
3,B7,NA
3,B8,NA
3,B9,NA
3,B10,NA
3,B11,NA
3,B12,NA
3,C1,NA
3,C2,NA
3,C3,NA
3,C4,NA
3,C5,NA
3,C6,NA
3,C7,NA
3,C8,NA
3,C9,NA
3,C10,NA
3,C11,NA
3,C12,NA
3,D1,NA
3,D2,NA
3,D3,NA
3,D4,NA
3,D5,NA
3,D6,NA
3,D7,NA
3,D8,NA
3,D9,NA
3,D10,NA
3,D11,NA
3,D12,NA
3,E1,NA
3,E2,NA
3,E3,NA
3,E4,NA
3,E5,NA
3,E6,NA
3,E7,NA
3,E8,NA
3,E9,NA
3,E10,NA
3,E11,NA
3,E12,NA
3,F1,NA
3,F2,NA
3,F3,NA
3,F4,NA
3,F5,NA
3,F6,NA
3,F7,NA
3,F8,NA
3,F9,NA
3,F10,NA
3,F11,NA
3,F12,NA
3,G1,NA
3,G2,NA
3,G3,NA
3,G4,NA
3,G5,NA
3,G6,NA
3,G7,NA
3,G8,NA
3,G9,NA
3,G10,NA
3,G11,NA
3,G12,NA
3,H1,NA
3,H2,NA
3,H3,NA
3,H4,NA
3,H5,NA
3,H6,NA
3,H7,NA
3,H8,NA
3,H9,NA
3,H10,NA
3,H11,NA
3,H12,NA
4,A1,549
4,A2,549
4,A3,549
4,A4,552
4,A5,552
4,A6,552
4,A7,555
4,A8,555
4,A9,555
4,A10,558
4,A11,558
4,A12,558
4,B1,NA
4,B2,NA
4,B3,NA
4,B4,NA
4,B5,NA
4,B6,NA
4,B7,NA
4,B8,NA
4,B9,NA
4,B10,NA
4,B11,NA
4,B12,NA
4,C1,NA
4,C2,NA
4,C3,NA
4,C4,NA
4,C5,NA
4,C6,NA
4,C7,NA
4,C8,NA
4,C9,NA
4,C10,NA
4,C11,NA
4,C12,NA
4,D1,NA
4,D2,NA
4,D3,NA
4,D4,NA
4,D5,NA
4,D6,NA
4,D7,NA
4,D8,NA
4,D9,NA
4,D10,NA
4,D11,NA
4,D12,NA
4,E1,NA
4,E2,NA
4,E3,NA
4,E4,NA
4,E5,NA
4,E6,NA
4,E7,NA
4,E8,NA
4,E9,NA
4,E10,NA
4,E11,NA
4,E12,NA
4,F1,NA
4,F2,NA
4,F3,NA
4,F4,NA
4,F5,NA
4,F6,NA
4,F7,NA
4,F8,NA
4,F9,NA
4,F10,NA
4,F11,NA
4,F12,NA
4,G1,NA
4,G2,NA
4,G3,NA
4,G4,NA
4,G5,NA
4,G6,NA
4,G7,NA
4,G8,NA
4,G9,NA
4,G10,NA
4,G11,NA
4,G12,NA
4,H1,NA
4,H2,NA
4,H3,NA
4,H4,NA
4,H5,NA
4,H6,NA
4,H7,NA
4,H8,NA
4,H9,NA
4,H10,NA
4,H11,NA
4,H12,NA
5,A1,561
5,A2,561
5,A3,561
5,A4,564
5,A5,564
5,A6,564
5,A7,567
5,A8,567
5,A9,567
5,A10,570
5,A11,570
5,A12,570
5,B1,NA
5,B2,NA
5,B3,NA
5,B4,NA
