ITS2 type profile UID		11	12	13	14	15	18	19	16	17	21	20	22	23	24
Clade		A	A	A	B	B	B	B	B	B	C	C	C	D	D
Majority ITS2 sequence		A4	A4	noName/A4	noName	B1	B19	noName	B23	B2	C1d	C66	C17	D6	D4
Associated species		S. linucheae	S. linucheae	S. linucheae	None	S. minutum,S. antillogorgium,S. pseudominutum	None	None	None	S. psygmophilum	None	None	None	None	None
ITS2 profile abundance local		31	22	5	7	6	6	2	1	1	4	1	1	1	1
ITS2 profile abundance DB		31	22	5	7	6	6	2	1	1	4	1	1	1	1
ITS2 type profile		A4-A4.3-A4e-A4a-A4o	A4-A4.3-A4a-A4e-A4s	1402_A/A4-A4a-A4.3	1374	B1	B19	1477	B23	B2	C1d	C66	C17	D6	D4
336	HPW014	0.9600452803004965	0	0	0	0	0	0	0	0	0	0	0	0	0
381	HPW059	0.9454844108349345	0	0	0	0	0	0	0	0	0	0	0	0	0
361	HPW039	0.9435067171891146	0	0	0	0	0	0	0	0	0	0	0	0	0
367	HPW045	0.939972982930124	0	0	0	0	0	0	0	0	0	0	0	0	0
331	HPW009	0.9362986220129078	0	0	0	0	0	0	0	0	0	0	0	0	0
356	HPW034	0.9294577269100613	0	0	0	0	0	0	0	0	0	0	0	0	0
378	HPW056	0.9287887084017764	0	0	0.004608505201679138	0	0	0	0	0	0	0	0	0	0
351	HPW029	0.9280155642023347	0	0	0	0	0	0	0	0	0	0	0	0	0
348	HPW026	0.9159886620124928	0	0	0	0	0	0	0	0	0	0	0	0	0
335	HPW013	0.9152927010003704	0	0	0	0	0	0	0	0	0	0	0	0	0
360	HPW038	0.9149500486252321	0	0	0	0	0.0022986473344531874	0	0	0	0	0	0	0	0
347	HPW025	0.9142096936574141	0	0	0.004889975550122249	0	0	0	0	0	0	0	0	0	0
353	HPW031	0.9133809052554821	0	0	0	0	0	0	0	0	0	0	0	0	0
371	HPW049	0.9104570188051538	0	0	0	0	0	0	0	0	0	0	0	0	0
355	HPW033	0.8941485864562788	0	0	0	0.0025952455102252673	0.0048444582857538315	0	0	0	0	0	0	0	0
341	HPW019	0.892988041413628	0	0	0.003932689478049172	0.0025950399957195215	0	0	0	0	0	0	0	0	0
346	HPW024	0.8887630811459942	0	0	0	0	0	0	0	0	0	0	0	0	0
379	HPW057	0.8850795685143651	0	0	0.0047349496244081316	0.0008188258748976468	0	0	0	0	0	0	0	0	0
333	HPW011	0.8847160692710432	0	0	0.013458182306349847	0	0	0	0	0	0	0	0	0	0
362	HPW040	0.8840291583830351	0	0	0	0	0	0	0	0	0	0	0	0	0
357	HPW035	0.8828081520154771	0	0	0	0.000980574033339517	0.00039753001351602044	0.000848064028834177	0	0	0	0	0	0	0
377	HPW055	0.8797134747938911	0	0	0	0	0	0	0	0.002000270306798216	0	0	0	0	0
323	HPW001	0.879232374768089	0	0	0	0	0	0	0	0	0.008319805194805194	0	0	0	0
326	HPW004	0.8696153639826188	0	0	0	0	0	0	0	0	0	0	0	0	0
375	HPW053	0.8678626121198862	0	0	0	0	0	0	0	0	0	0	0	0	0
328	HPW006	0.8625965011686381	0	0	0	0	0	0	0	0	0	0	0	0	0
380	HPW058	0.8623114411696449	0	0	0.003597122302158273	0	0.011278718960315619	0	0	0	0	0	0	0	0
329	HPW007	0.843313095304406	0	0	0	0	0.03648415306633989	0	0	0	0	0.02116637887818192	0	0	0
339	HPW017	0.7989487516425756	0	0	0.010512483574244415	0.05708862607679953	0	0	0	0	0	0	0	0	0
364	HPW042	0.7920826014309583	0	0	0	0	0.07791011524784713	0	0	0	0	0	0	0	0
327	HPW005	0.6328158644874188	0	0	0	0	0	0	0.0569694235383385	0	0	0	0	0	0
359	HPW037	0	0.9793841036816149	0	0	0	0	0	0	0	0	0	0	0	0
332	HPW010	0	0.9736992952759888	0	0	0	0	0	0	0	0	0	0	0	0
376	HPW054	0	0.9720763063312138	0	0	0	0	0	0	0	0	0	0	0	0
373	HPW051	0	0.9623274612979485	0	0	0	0	0	0	0	0	0	0	0	0
325	HPW003	0	0.9460296872748234	0	0	0	0	0	0	0	0.016212710765239946	0	0	0	0
369	HPW047	0	0.9344480756417172	0	0	0	0	0	0	0	0	0	0	0	0
358	HPW036	0	0.931424464785536	0	0	0	0	0	0	0	0	0	0	0	0
344	HPW022	0	0.9219539272828199	0	0	0	0	0	0	0	0	0	0.007715792395226201	0	0
330	HPW008	0	0.9210300429184549	0	0	0	0	0	0	0	0	0	0	0	0
365	HPW043	0	0.9193836978131213	0	0	0	0	0	0	0	0	0	0	0	0
340	HPW018	0	0.9179311656208405	0	0	0	0	0	0	0	0	0	0	0	0
343	HPW021	0	0.9164584374479426	0	0	0	0	0	0	0	0	0	0	0	0
368	HPW046	0	0.9150232163363123	0	0	0	0	0	0	0	0	0	0	0	0
334	HPW012	0	0.9112465907267769	0	0	0	0	0	0	0	0	0	0	0	0
354	HPW032	0	0.9102299147507104	0	0	0	0	0	0	0	0	0	0	0	0
352	HPW030	0	0.8976975204065918	0	0	0	0	0	0	0	0	0	0	0	0
374	HPW052	0	0.8943853911147451	0	0	0	0	0	0	0	0	0	0	0	0
366	HPW044	0	0.8870235038514714	0	0	0	0	0	0	0	0.01889525314372243	0	0	0	0.011060635986569228
372	HPW050	0	0.8789398572884811	0	0	0	0	0.005056065239551478	0	0	0	0	0	0	0
338	HPW016	0	0.8778027293142167	0	0	0	0	0	0	0	0	0	0	0	0
324	HPW002	0	0.8305696929896569	0	0	0	0	0	0	0	0.07133475619766869	0	0	0.01264160236414382	0
342	HPW020	0	0.7688285537981878	0	0	0.04576012471176642	0	0	0	0	0	0	0	0	0
337	HPW015	0	0	0.8799460052307433	0	0	0	0	0	0	0	0	0	0	0
370	HPW048	0	0	0.8708696148142515	0	0	0	0	0	0	0	0	0	0	0
349	HPW027	0	0	0.864012062995644	0	0	0	0	0	0	0	0	0	0	0
350	HPW028	0	0	0.861928679055751	0	0	0	0	0	0	0	0	0	0	0
345	HPW023	0	0	0.8608643094590511	0	0	0	0	0	0	0	0	0	0	0
363	HPW041	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sequence accession / SymPortal UID		513-766-588-313-276	513-766-313-588-1206	1402/513-313-766	1374	415	693	1477	795	484	332	470	568	68	57
Average defining sequence proportions and [stdev]		0.639[0.014]-0.124[0.035]-0.124[0.020]-0.082[0.035]-0.030[0.009]	0.609[0.028]-0.142[0.051]-0.131[0.053]-0.092[0.020]-0.026[0.011]	0.400[0.221]/0.385[0.165]-0.130[0.015]-0.085[0.063]	1.000[0.000]	1.000[0.000]	1.000[0.000]	1.000[0.000]	1.000[nan]	1.000[nan]	1.000[0.000]	1.000[nan]	1.000[nan]	1.000[nan]	1.000[nan]
